date,slot,price_yuan_per_kwh,grid_purchase_plan_kwh,load_actual_kwh,pv_actual_kwh,soc_real_start_kwh,soc_real_end_kwh,plan_terminal_soc_kwh,x_real_kwh,y_real_kwh,q_real_kwh,z_real_kwh,emergency_purchase_kwh,planned_cost_slot_yuan,emergency_cost_slot_yuan,total_cost_slot_yuan,effective_contract_kwh,load_forecast_kwh,pv_forecast_kwh,run_label,rolling_primary_status,rolling_secondary_status,rolling_tertiary_status,rolling_primary_star,rolling_terminal_gap_star,rolling_max_violation,rolling_tertiary_throughput_star,source_time
2025-03-20,1,0.4248,1408.1173333333336,549.8448166666667,0.0,6000.0,6749.999999999999,1199.9999999999998,833.3333333333334,574.7840000000002,0.0,9.094947017729282e-13,0.0,598.1682432000001,0.0,598.1682432000001,1408.1173333333336,584.9013,0.0,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1e-07,33923.03795043333,00:10:00
2025-03-20,2,0.4245,1390.4711750000001,570.3135,0.0,6749.999999999999,7488.141907499999,1199.9999999999998,820.1576750000002,570.3135,0.0,0.0,0.0,590.2550137875,0.0,590.2550137875,1390.4711750000001,580.637925,0.0,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1e-07,33173.03795043336,00:20:00
2025-03-20,3,0.4269,1364.2808333333332,613.8516666666667,0.0,7488.141907499999,8163.528157499999,1199.9999999999998,750.4291666666666,613.8516666666667,0.0,0.0,0.0,582.41148775,0.0,582.41148775,1364.2808333333332,584.2533333333333,0.0,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1e-07,32434.896042933346,00:30:00
2025-03-20,4,0.4272,1123.063916666672,579.4561666666666,0.0,8163.528157499999,8652.775132500004,1199.9999999999998,543.6077500000054,579.4561666666666,0.0,0.0,0.0,479.7729052000023,0.0,479.7729052000023,1123.063916666672,585.852525,0.0,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1e-07,31759.509792933342,00:40:00
2025-03-20,5,0.4271,1375.2386416666668,550.4449166666666,0.0,8652.775132500004,9395.089485000004,1199.9999999999998,824.7937250000002,550.4449166666666,0.0,0.0,0.0,587.3644238558334,0.0,587.3644238558334,1375.2386416666668,581.061175,0.0,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1e-07,31270.262817933333,00:50:00
2025-03-20,6,0.4285,563.5524999999999,571.1566666666666,0.0,9395.089485000004,9386.64041092593,1199.9999999999998,0.0,563.5524999999999,0.0,7.6041666666667425,0.0,241.48224624999995,0.0,241.48224624999995,563.5524999999999,574.9941666666666,0.0,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1e-07,30519.42068765556,01:00:00
2025-03-20,7,0.4311,569.3696583333334,601.5890499999999,0.0,9386.64041092593,9350.841086851855,1199.9999999999998,0.0,569.3696583333334,0.0,32.219391666666525,0.0,245.45525970750003,0.0,245.45525970750003,569.3696583333334,574.9282666666667,0.0,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1e-07,30570.21779876668,01:10:00
2025-03-20,8,0.4302,587.7014666666666,611.48375,0.0,9350.841086851855,9324.416327592595,1199.9999999999998,0.0,587.7014666666666,0.0,23.78228333333334,0.0,252.82917096,0.0,252.82917096,587.7014666666666,566.5154083333333,0.0,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1e-07,30587.26799321112,01:20:00
2025-03-20,9,0.4279,572.36,598.2166666666667,0.0,9324.416327592595,9295.686697962965,1199.9999999999998,0.0,572.36,0.0,25.856666666666683,0.0,244.912844,0.0,244.912844,572.36,555.5416666666666,0.0,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1e-07,30618.302493211126,01:30:00
2025-03-20,10,0.4312,570.1341249999999,583.9359499999999,0.0,9295.686697962965,9280.351336851854,1199.9999999999998,0.0,570.1341249999999,0.0,13.801825000000008,0.0,245.8418347,0.0,245.8418347,570.1341249999999,565.3116916666665,0.0,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1e-07,30620.24358580372,01:40:00
2025-03-20,11,0.4333,587.3054500000001,590.99505,0.0,9280.351336851854,9276.2517812963,1199.9999999999998,0.0,587.3054500000001,0.0,3.6895999999999276,0.0,254.47945148500003,0.0,254.47945148500003,587.3054500000001,586.5803583333334,0.0,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1e-07,30613.10733580372,01:50:00
