date,update_time,slot,old_forecast_kwh,new_raw_forecast_kwh,updated_forecast_kwh,confidence_rho,historical_error_old,historical_error_new
2025-03-05,00:00,72,1123.8997333333332,1123.8997333333332,1123.8997333333332,1.0,0.0,0.0
2025-03-05,00:00,73,1096.0954083333331,1096.0954083333331,1096.0954083333331,1.0,0.0,0.0
2025-03-05,00:00,74,1068.2910833333333,1068.2910833333333,1068.2910833333333,1.0,0.0,0.0
2025-03-05,00:00,75,1040.4867583333332,1040.4867583333332,1040.4867583333332,1.0,0.0,0.0
2025-03-05,00:00,76,1012.6824333333332,1012.6824333333332,1012.6824333333332,1.0,0.0,0.0
2025-03-05,00:00,77,984.8781083333333,984.8781083333333,984.8781083333333,1.0,0.0,0.0
2025-03-05,00:00,78,957.0737833333333,957.0737833333333,957.0737833333333,1.0,0.0,0.0
2025-03-05,00:00,79,939.2943916666666,939.2943916666666,939.2943916666666,1.0,0.0,0.0
2025-03-05,00:00,80,921.515,921.515,921.515,1.0,0.0,0.0
2025-03-05,00:00,81,903.7356083333334,903.7356083333334,903.7356083333334,1.0,0.0,0.0
2025-03-05,00:00,82,885.9562166666666,885.9562166666666,885.9562166666666,1.0,0.0,0.0
2025-03-05,00:00,83,868.176825,868.176825,868.176825,1.0,0.0,0.0
2025-03-05,00:00,84,850.3974333333333,850.3974333333333,850.3974333333333,1.0,0.0,0.0
2025-03-05,00:00,85,840.9131666666667,840.9131666666667,840.9131666666667,1.0,0.0,0.0
2025-03-05,00:00,86,831.4289,831.4289,831.4289,1.0,0.0,0.0
2025-03-05,00:00,87,821.9446333333333,821.9446333333333,821.9446333333333,1.0,0.0,0.0
2025-03-05,00:00,88,812.4603666666667,812.4603666666667,812.4603666666667,1.0,0.0,0.0
2025-03-05,00:00,89,802.9761,802.9761,802.9761,1.0,0.0,0.0
2025-03-05,00:00,90,793.4918333333333,793.4918333333333,793.4918333333333,1.0,0.0,0.0
2025-03-05,00:00,91,741.2910277777778,741.2910277777778,741.2910277777778,1.0,0.0,0.0
2025-03-05,00:00,92,689.0902222222222,689.0902222222222,689.0902222222222,1.0,0.0,0.0
2025-03-05,00:00,93,636.8894166666666,636.8894166666666,636.8894166666666,1.0,0.0,0.0
2025-03-05,00:00,94,584.6886111111111,584.6886111111111,584.6886111111111,1.0,0.0,0.0
2025-03-05,00:00,95,532.4878055555555,532.4878055555555,532.4878055555555,1.0,0.0,0.0
2025-03-05,00:00,96,480.28700000000003,480.28700000000003,480.28700000000003,1.0,0.0,0.0
2025-03-05,00:00,97,434.4879555555556,434.4879555555556,434.4879555555556,1.0,0.0,0.0
2025-03-05,00:00,98,388.68891111111117,388.68891111111117,388.68891111111117,1.0,0.0,0.0
2025-03-05,00:00,99,342.8898666666667,342.8898666666667,342.8898666666667,1.0,0.0,0.0
2025-03-05,00:00,100,297.09082222222224,297.09082222222224,297.09082222222224,1.0,0.0,0.0
2025-03-05,00:00,101,251.29177777777778,251.29177777777778,251.29177777777778,1.0,0.0,0.0
2025-03-05,00:00,102,205.49273333333332,205.49273333333332,205.49273333333332,1.0,0.0,0.0
2025-03-05,00:00,103,171.24394444444445,171.24394444444445,171.24394444444445,1.0,0.0,0.0
2025-03-05,00:00,104,136.99515555555553,136.99515555555553,136.99515555555553,1.0,0.0,0.0
2025-03-05,00:00,105,102.74636666666666,102.74636666666666,102.74636666666666,1.0,0.0,0.0
2025-03-05,00:00,106,68.49757777777776,68.49757777777776,68.49757777777776,1.0,0.0,0.0
2025-03-05,00:00,107,34.248788888888875,34.248788888888875,34.248788888888875,1.0,0.0,0.0
2025-03-05,00:00,108,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-05,00:00,109,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-05,00:00,110,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-05,00:00,111,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-05,00:00,112,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-05,00:00,113,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-05,00:00,114,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-05,00:00,115,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-05,00:00,116,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-05,00:00,117,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-05,00:00,118,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-05,00:00,119,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-05,00:00,120,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-05,00:00,121,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-05,00:00,122,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-05,00:00,123,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-05,00:00,124,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-05,00:00,125,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-05,00:00,126,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-05,00:00,127,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-05,00:00,128,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-05,00:00,129,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-05,00:00,130,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-05,00:00,131,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-05,00:00,132,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-05,00:00,133,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-05,00:00,134,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-05,00:00,135,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-05,00:00,136,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-05,00:00,137,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-05,00:00,138,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-05,00:00,139,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-05,00:00,140,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-05,00:00,141,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-05,00:00,142,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-05,00:00,143,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-05,00:00,144,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-05,06:00,37,31.47293333333333,30.932624999999994,31.140477476795617,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,38,62.94586666666666,61.86524999999999,62.280954953591234,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,39,94.41879999999999,92.79787499999999,93.42143243038684,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,40,125.89173333333332,123.73049999999998,124.56190990718247,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,41,157.36466666666666,154.66312499999998,155.70238738397808,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,42,188.83759999999998,185.59574999999998,186.8428648607737,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,43,240.23427499999997,237.00462222222222,238.247044905044,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,44,291.63095,288.4134944444444,289.6512249493142,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,45,343.027625,339.82236666666665,341.05540499358455,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,46,394.42429999999996,391.23123888888887,392.4595850378548,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,47,445.8209749999999,442.64011111111114,443.8637650821251,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,48,497.21764999999994,494.04898333333335,495.2679451263954,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,49,545.0595333333333,542.9064055555556,543.7346973176086,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,50,592.9014166666666,591.7638277777778,592.2014495088216,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,51,640.7432999999999,640.6212499999999,640.6682017000346,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,52,688.5851833333332,689.4786722222221,689.1349538912477,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,53,736.4270666666666,738.3360944444445,737.6017060824609,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,54,784.2689499999999,787.1935166666667,786.068458273674,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,55,816.5018499999999,832.8454166666667,826.5581717700657,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,56,848.7347499999998,878.4973166666666,867.0478852664573,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,57,880.9676499999998,924.1492166666667,907.5375987628491,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,58,913.20055,969.8011166666666,948.027312259241,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,59,945.43345,1015.4530166666666,988.5170257556326,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,60,977.66635,1061.1049166666667,1029.0067392520245,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,61,1007.2611472222221,1089.0587583333331,1057.5918439503557,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,62,1036.8559444444443,1117.0126,1086.1769486486874,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,63,1066.4507416666665,1144.9664416666667,1114.762053347019,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,64,1096.0455388888888,1172.9202833333334,1143.3471580453502,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,65,1125.640336111111,1200.8741249999998,1171.9322627436818,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,66,1155.2351333333331,1228.8279666666667,1200.5173674420132,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,67,1150.0125666666665,1233.2735888888888,1201.2437114619433,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,68,1144.79,1237.719211111111,1201.9700554818735,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,69,1139.5674333333332,1242.1648333333333,1202.6963995018036,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,70,1134.3448666666666,1246.6104555555555,1203.4227435217338,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,71,1129.1223,1251.0560777777778,1204.149087541664,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,72,1123.8997333333332,1255.5016999999998,1204.8754315615938,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,73,1096.0954083333331,1222.7420416666666,1174.0220520012103,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,74,1068.2910833333333,1189.9823833333332,1143.1686724408269,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,75,1040.4867583333332,1157.2227249999999,1112.3152928804434,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,76,1012.6824333333332,1124.4630666666667,1081.46191332006,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,77,984.8781083333333,1091.7034083333333,1050.6085337596764,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,78,957.0737833333333,1058.94375,1019.7551541992927,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,79,939.2943916666666,1049.3368722222222,1007.0043729340888,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,80,921.515,1039.7299944444444,994.2535916688848,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,81,903.7356083333334,1030.1231166666666,981.5028104036808,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,82,885.9562166666666,1020.5162388888889,968.7520291384767,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,83,868.176825,1010.9093611111111,956.0012478732726,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,84,850.3974333333333,1001.3024833333334,943.2504666080687,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,85,840.9131666666667,972.4932222222221,921.8753828204104,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,86,831.4289,943.6839611111111,900.5002990327523,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,87,821.9446333333333,914.8747,879.1252152450941,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,88,812.4603666666667,886.0654388888888,857.750131457436,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,89,802.9761,857.2561777777778,836.3750476697778,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,90,793.4918333333333,828.4469166666665,814.9999638821196,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,91,741.2910277777778,769.9429694444444,758.9207869737807,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,92,689.0902222222222,711.4390222222221,702.8416100654415,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,93,636.8894166666666,652.935075,646.7624331571024,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,94,584.6886111111111,594.4311277777778,590.6832562487633,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,95,532.4878055555555,535.9271805555555,534.6040793404242,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,96,480.28700000000003,477.4232333333333,478.52490243208507,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,97,434.4879555555556,427.0685277777778,429.92272480728377,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,98,388.68891111111117,376.71382222222223,381.3205471824824,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,99,342.8898666666667,326.35911666666664,332.71836955768106,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,100,297.09082222222224,276.0044111111111,284.1161919328797,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,101,251.29177777777778,225.64970555555556,235.51401430807834,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,102,205.49273333333332,175.295,186.911836683277,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,103,171.24394444444445,146.07916666666665,155.75986390273084,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,104,136.99515555555553,116.86333333333334,124.60789112218467,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,105,102.74636666666666,87.6475,93.4559183416385,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,106,68.49757777777776,58.43166666666667,62.303945561092334,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,107,34.248788888888875,29.215833333333343,31.151972780546167,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,108,0.0,0.0,0.0,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,109,0.0,0.0,0.0,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,110,0.0,0.0,0.0,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,111,0.0,0.0,0.0,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,112,0.0,0.0,0.0,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,113,0.0,0.0,0.0,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,114,0.0,0.0,0.0,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,115,0.0,0.0,0.0,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,116,0.0,0.0,0.0,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,117,0.0,0.0,0.0,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,118,0.0,0.0,0.0,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,119,0.0,0.0,0.0,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,120,0.0,0.0,0.0,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,121,0.0,0.0,0.0,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,122,0.0,0.0,0.0,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,123,0.0,0.0,0.0,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,124,0.0,0.0,0.0,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,125,0.0,0.0,0.0,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,126,0.0,0.0,0.0,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,127,0.0,0.0,0.0,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,128,0.0,0.0,0.0,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,129,0.0,0.0,0.0,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,130,0.0,0.0,0.0,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,131,0.0,0.0,0.0,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,132,0.0,0.0,0.0,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,133,0.0,0.0,0.0,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,134,0.0,0.0,0.0,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,135,0.0,0.0,0.0,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,136,0.0,0.0,0.0,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,137,0.0,0.0,0.0,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,138,0.0,0.0,0.0,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,139,0.0,0.0,0.0,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,140,0.0,0.0,0.0,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,141,0.0,0.0,0.0,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,142,0.0,0.0,0.0,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,143,0.0,0.0,0.0,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,06:00,144,0.0,0.0,0.0,0.615307660510601,0.07790424307480294,0.04870598099424638
2025-03-05,12:00,73,1174.0220520012103,1256.318722222222,1224.1857129762748,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,74,1143.1686724408269,1236.5811944444445,1200.1079638122876,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,75,1112.3152928804434,1216.8436666666666,1176.0302146483007,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,76,1081.46191332006,1197.1061388888888,1151.9524654843135,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,77,1050.6085337596764,1177.368611111111,1127.8747163203263,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,78,1019.7551541992927,1157.6310833333332,1103.7969671563392,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,79,1007.0043729340888,1128.9524916666667,1081.337442160577,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,80,994.2535916688848,1100.2739,1058.8779171648146,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,81,981.5028104036808,1071.5953083333334,1036.4183921690524,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,82,968.7520291384767,1042.9167166666666,1013.9588671732898,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,83,956.0012478732726,1014.238125,991.4993421775273,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,84,943.2504666080687,985.5595333333333,969.0398171817651,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,85,921.8753828204104,964.1171972222223,947.6237399645499,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,86,900.5002990327523,942.6748611111111,926.2076627473348,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,87,879.1252152450941,921.232525,904.7915855301196,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,88,857.750131457436,899.7901888888889,883.3755083129045,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,89,836.3750476697778,878.3478527777777,861.9594310956893,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,90,814.9999638821196,856.9055166666667,840.5433538784741,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,91,758.9207869737807,811.2297638888888,790.8055494662976,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,92,702.8416100654415,765.5540111111111,741.0677450541211,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,93,646.7624331571024,719.8782583333333,691.3299406419444,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,94,590.6832562487633,674.2025055555555,641.5921362297679,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,95,534.6040793404242,628.5267527777778,591.8543318175914,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,96,478.52490243208507,582.851,542.1165274054148,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,97,429.92272480728377,519.7845027777778,484.69767199071737,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,98,381.3205471824824,456.7180055555556,427.27881657601984,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,99,332.71836955768106,393.65150833333337,369.8599611613224,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,100,284.1161919328797,330.58501111111116,312.44110574662494,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,101,235.51401430807834,267.51851388888895,255.02225033192747,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,102,186.911836683277,204.45201666666665,197.60339491722993,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,103,155.75986390273084,170.37668055555554,164.6694957643583,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,104,124.60789112218467,136.30134444444445,131.73559661148664,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,105,93.4559183416385,102.22600833333333,98.80169745861497,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,106,62.303945561092334,68.15067222222223,65.86779830574332,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,107,31.151972780546167,34.0753361111111,32.93389915287165,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,108,0.0,0.0,0.0,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,109,0.0,0.0,0.0,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,110,0.0,0.0,0.0,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,111,0.0,0.0,0.0,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,112,0.0,0.0,0.0,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,113,0.0,0.0,0.0,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,114,0.0,0.0,0.0,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,115,0.0,0.0,0.0,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,116,0.0,0.0,0.0,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,117,0.0,0.0,0.0,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,118,0.0,0.0,0.0,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,119,0.0,0.0,0.0,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,120,0.0,0.0,0.0,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,121,0.0,0.0,0.0,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,122,0.0,0.0,0.0,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,123,0.0,0.0,0.0,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,124,0.0,0.0,0.0,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,125,0.0,0.0,0.0,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,126,0.0,0.0,0.0,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,127,0.0,0.0,0.0,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,128,0.0,0.0,0.0,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,129,0.0,0.0,0.0,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,130,0.0,0.0,0.0,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,131,0.0,0.0,0.0,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,132,0.0,0.0,0.0,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,133,0.0,0.0,0.0,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,134,0.0,0.0,0.0,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,135,0.0,0.0,0.0,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,136,0.0,0.0,0.0,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,137,0.0,0.0,0.0,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,138,0.0,0.0,0.0,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,139,0.0,0.0,0.0,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,140,0.0,0.0,0.0,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,141,0.0,0.0,0.0,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,142,0.0,0.0,0.0,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,143,0.0,0.0,0.0,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,12:00,144,0.0,0.0,0.0,0.6095466662302056,0.048291294601089815,0.030933636131151236
2025-03-05,18:00,109,0.0,0.0,0.0,0.5,0.9999999965226665,0.9999999965226665
2025-03-05,18:00,110,0.0,0.0,0.0,0.5,0.9999999965226665,0.9999999965226665
2025-03-05,18:00,111,0.0,0.0,0.0,0.5,0.9999999965226665,0.9999999965226665
2025-03-05,18:00,112,0.0,0.0,0.0,0.5,0.9999999965226665,0.9999999965226665
2025-03-05,18:00,113,0.0,0.0,0.0,0.5,0.9999999965226665,0.9999999965226665
2025-03-05,18:00,114,0.0,0.0,0.0,0.5,0.9999999965226665,0.9999999965226665
