date,update_time,slot,old_forecast_kwh,new_raw_forecast_kwh,updated_forecast_kwh,confidence_rho,historical_error_old,historical_error_new
2025-03-20,06:00,117,0.0,0.0,0.0,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,118,0.0,0.0,0.0,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,119,0.0,0.0,0.0,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,120,0.0,0.0,0.0,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,121,0.0,0.0,0.0,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,122,0.0,0.0,0.0,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,123,0.0,0.0,0.0,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,124,0.0,0.0,0.0,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,125,0.0,0.0,0.0,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,126,0.0,0.0,0.0,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,127,0.0,0.0,0.0,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,128,0.0,0.0,0.0,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,129,0.0,0.0,0.0,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,130,0.0,0.0,0.0,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,131,0.0,0.0,0.0,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,132,0.0,0.0,0.0,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,133,0.0,0.0,0.0,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,134,0.0,0.0,0.0,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,135,0.0,0.0,0.0,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,136,0.0,0.0,0.0,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,137,0.0,0.0,0.0,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,138,0.0,0.0,0.0,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,139,0.0,0.0,0.0,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,140,0.0,0.0,0.0,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,141,0.0,0.0,0.0,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,142,0.0,0.0,0.0,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,143,0.0,0.0,0.0,0.5534805697044803,0.07814425689698573,0.06304273340530774
