date,selected_load_window,selected_pv_window,soc_start_kwh,soc_plan_end_kwh,soc_actual_end_kwh,planned_grid_purchase_kwh,emergency_purchase_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,plan_secondary_throughput_kwh,actual_executed_throughput_kwh,actual_end_soc_deficit_kwh,actual_rolling_solve_count,rolling_primary_optimal_count,rolling_secondary_optimal_count,rolling_tertiary_optimal_count,rolling_terminal_gap_min_kwh,rolling_terminal_gap_max_kwh,rolling_terminal_gap_last_kwh,max_actual_executed_constraint_violation,max_rolling_constraint_violation,actual_optimize_seconds,actual_elapsed_seconds,max_plan_constraint_violation,max_actual_constraint_violation,simultaneous_plan_charge_discharge_slots,simultaneous_actual_charge_discharge_slots,risk_error_sample_min,risk_error_sample_max,plan_primary_status,plan_secondary_status,plan_primary_star,plan_primary_recomputed,plan_secondary_objective,plan_violation_nonnegative,plan_violation_soc_bounds,plan_violation_soc_recursion,plan_violation_soc_start_alignment,plan_violation_pv_allocation,plan_violation_charge_limit,plan_violation_discharge_limit,plan_violation_supply,plan_violation_primary_cost_preservation,plan_violation_secondary_objective,plan_violation_terminal_soc,plan_violation_planned_cost_column,plan_violation_grid_purchase_column,actual_violation_nonnegative,actual_violation_soc_bounds,actual_violation_soc_recursion,actual_violation_soc_start_alignment,actual_violation_pv_allocation,actual_violation_charge_limit,actual_violation_discharge_limit,actual_violation_supply,actual_violation_fixed_grid_purchase,actual_violation_planned_cost_column,actual_violation_emergency_cost_column,actual_violation_total_cost_column
2025-03-06,2,5,5329.441598561677,5329.441598561677,5259.555226078187,78983.04172466701,5.596334048843344,48790.65296339303,34.45382943448827,48825.106792827515,41726.655117898146,34404.93462839254,69.88637248349005,144,144,144,144,0.0,69.88637248349066,69.88637248349066,2.3441521519364576e-12,1.0000011508282114e-07,1.3113434999977471,2.4787353000028816,1.0001531336456537e-07,2.3441521519364576e-12,0,0,35,35,optimal,optimal,48790.65296329302,48790.652963292996,41726.655117898146,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.5631940186722204e-13,1.0001531336456537e-07,0.0,0.0,0.0,1.1368683772161603e-13,2.3441521519364576e-12,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,4.547473508864641e-13,0.0,0.0,0.0,5.684341886080802e-14
2025-03-07,2,5,5259.555226078187,5259.555226078187,5259.555225978187,33859.88890559481,10.53198515970294,17474.853575827867,42.31941626739866,17517.172992095264,30868.410426687675,27815.41484129495,9.999985195463523e-08,144,144,144,144,0.0,0.0,0.0,8.86402062860725e-13,1.0000128767728711e-07,1.2883125999906042,2.4805572999975993,1.00000761449337e-07,8.86402062860725e-13,0,0,36,36,optimal,optimal,17474.853575727866,17474.853575727866,30868.410426687675,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,1.00000761449337e-07,0.0,0.0,0.0,5.684341886080802e-14,6.104682963015085e-13,0.0,8.86402062860725e-13,0.0,0.0,0.0,0.0,3.410605131648481e-13,0.0,0.0,0.0,1.4637180360363833e-14
2025-03-08,2,5,5259.555225978187,5259.555225978187,5259.555225878186,32880.745120290194,5.789128701174915e-07,17112.757673375716,1.5999896758742124e-06,17112.757674975703,29618.07122117023,28053.95145209053,1.00000761449337e-07,144,144,144,144,0.0,0.0,0.0,1.0800249583553523e-12,1e-07,1.257903800062195,2.41355829999884,1.00000761449337e-07,1.0800249583553523e-12,0,0,37,37,optimal,optimal,17112.757673275715,17112.757673275715,29618.071221170234,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,1.00000761449337e-07,3.637978807091713e-12,0.0,0.0,1.1368683772161603e-13,6.104682963015085e-13,0.0,7.389644451905042e-13,0.0,0.0,0.0,0.0,1.0800249583553523e-12,0.0,0.0,0.0,2.3931079345482372e-14
2025-03-09,2,5,5259.555225878186,5259.555225878186,5259.5552257781865,74703.74224762531,6.746653492209052e-07,45642.60219367509,1.900183506284702e-06,45642.602195575266,42109.32533013463,37928.94578923725,9.999985195463523e-08,144,144,144,144,0.0,0.0,0.0,5.7980287238024175e-12,1.0000000000000002e-07,1.2805445000194595,2.4599569000019983,1.0000803740695119e-07,5.7980287238024175e-12,0,0,38,38,optimal,optimal,45642.60219357508,45642.602193575076,42109.32533013463,0.0,0.0,8.810729923425242e-13,0.0,0.0,0.0,0.0,0.0,1.0000803740695119e-07,0.0,0.0,0.0,1.1368683772161603e-13,2.301968242406535e-12,1.8189894035458565e-12,9.979177977786297e-13,0.0,0.0,5.7980287238024175e-12,0.0,2.2737367544323206e-13,0.0,0.0,0.0,5.22959453609431e-14
2025-03-10,2,5,5259.5552257781865,5259.5552257781865,5249.756790544971,73401.90410184168,74.52012616625211,44797.251853974594,281.0858936474461,45078.33774762205,41473.63400955273,39529.95407742345,9.79843523321506,144,144,144,144,0.0,9.798435233215102,9.798435233215102,5.244093006104327e-12,1.0000417205446865e-07,1.2991893000107666,2.4663096999975096,1.0000803740695119e-07,5.244093006104327e-12,0,0,39,39,optimal,optimal,44797.251853874586,44797.25185387459,41473.63400955273,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,1.0000803740695119e-07,0.0,0.0,0.0,1.1368683772161603e-13,5.244093006104327e-12,1.8189894035458565e-12,8.455458555545192e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.962430466008556e-14
2025-03-11,2,5,5249.756790544971,5249.756790544971,5249.756790444972,73795.88351988033,108.13167416832393,44858.410340503135,497.2183213426529,45355.62866184579,41173.99751202425,36453.308080189745,9.999985195463523e-08,144,144,144,144,0.0,0.0,0.0,1.0405503619242357e-12,1.0000035786106309e-07,1.3025994999734394,2.4619334999988496,1.00000761449337e-07,1.0405503619242357e-12,0,0,40,40,optimal,optimal,44858.410340403134,44858.41034040313,41173.99751202426,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,1.00000761449337e-07,7.275957614183426e-12,0.0,0.0,1.1368683772161603e-13,3.682898797042964e-13,0.0,1.0405503619242357e-12,0.0,0.0,0.0,0.0,1.1368683772161603e-13,0.0,0.0,0.0,5.684341886080802e-14
2025-03-12,2,5,5249.756790444972,5249.756790444972,5249.756790344972,73452.3188797569,79.78959314339072,44669.130283265185,525.0326319030748,45194.16291516826,40934.74033980213,36253.718800208786,9.999985195463523e-08,144,144,144,144,0.0,0.0,0.0,5.115907697472721e-12,1.0000035786106309e-07,1.2904407000278297,2.4686940999999933,9.999348549172282e-08,5.115907697472721e-12,0,0,41,41,optimal,optimal,44669.130283165185,44669.1302831652,40934.74033980213,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,9.999348549172282e-08,0.0,0.0,0.0,2.2737367544323206e-13,2.4681396646535044e-12,0.0,9.023892744153272e-13,0.0,0.0,5.115907697472721e-12,0.0,2.2737367544323206e-13,0.0,0.0,0.0,3.5268021746438926e-14
2025-03-13,2,5,5249.756790344972,5249.756790344972,5212.769321217816,72037.3005159956,598.490718556648,43810.897913583634,2479.6474030465256,46290.54531663016,40018.6914541688,39716.50154295775,36.987469127156146,144,144,144,144,0.0,40.699219069252536,36.98746902715641,2.418661981995978e-12,1.000059910438722e-07,1.314299999998184,2.4846653000022343,1.00000761449337e-07,2.418661981995978e-12,0,0,42,42,optimal,optimal,43810.89791348364,43810.89791348363,40018.69145416881,0.0,0.0,1.3358203432289883e-12,0.0,0.0,0.0,0.0,0.0,1.00000761449337e-07,7.275957614183426e-12,0.0,0.0,1.1368683772161603e-13,2.418661981995978e-12,0.0,8.881784197001252e-13,0.0,0.0,0.0,0.0,1.3322676295501878e-12,0.0,0.0,0.0,3.5268021746438926e-14
2025-03-14,2,5,5212.769321217816,5212.769321217816,5212.769321117816,31555.488685655506,132.98992981934185,16326.599120258146,644.0370587293388,16970.636178987486,28413.003153578487,27459.80082422821,9.999985195463523e-08,144,144,144,144,0.0,2.5805172698122574,0.0,9.094947017729282e-13,1.000000082740371e-07,1.2885309000012057,2.4374529999986407,1.0000621841754764e-07,9.094947017729282e-13,0,0,43,43,optimal,optimal,16326.59912015814,16326.599120158147,28413.003153578487,0.0,0.0,1.1368683772161603e-12,0.0,0.0,0.0,0.0,0.0,1.0000621841754764e-07,0.0,0.0,0.0,1.1368683772161603e-13,9.094947017729282e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,8.526512829121202e-13,0.0,0.0,0.0,2.842170943040401e-14
2025-03-15,2,5,5212.769321117816,5212.769321117816,5084.933174970522,31007.87440911231,127.86624748420077,16183.57691859132,398.2597092199139,16581.836627811233,27478.10867580088,28203.80429265168,127.83614614729413,144,144,144,144,0.0,127.83614614729439,127.83614614729439,8.064660050877137e-13,1.0000075499760897e-07,1.2687089999817545,2.433300499997131,9.999712347052991e-08,8.064660050877137e-13,0,0,44,44,optimal,optimal,16183.576918491322,16183.576918491326,27478.10867580088,0.0,0.0,7.958078640513122e-13,0.0,0.0,0.0,0.0,2.8421709430404007e-13,9.999712347052991e-08,0.0,0.0,0.0,5.684341886080802e-14,6.104682963015085e-13,0.0,8.064660050877137e-13,0.0,0.0,0.0,0.0,4.547473508864641e-13,0.0,0.0,0.0,2.0577317625600798e-14
2025-03-16,2,5,5084.933174970522,5084.933174970522,5057.4245935856325,70594.10284388156,163.8918180018893,42747.3005452845,640.6749643188368,43387.97550960334,39785.568905193606,38340.015565618385,27.508581384889112,144,144,144,144,0.0,27.508581384888956,27.508581384888956,2.3874235921539366e-12,1.0000583117175665e-07,1.3270311999694968,2.53028809999887,1.0001531336456537e-07,2.3874235921539366e-12,0,0,45,45,optimal,optimal,42747.30054518449,42747.30054518448,39785.568905193606,0.0,0.0,1.3358203432289883e-12,0.0,0.0,0.0,0.0,1.1368683772161603e-13,1.0001531336456537e-07,0.0,0.0,0.0,1.1368683772161603e-13,9.094947017729282e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,2.3874235921539366e-12,4.547473508864641e-13,0.0,0.0,0.0,4.962430466008556e-14
2025-03-17,2,5,5057.4245935856325,5057.4245935856325,5057.424593485633,70692.39665311022,3.7737465864522285e-07,42719.148220127376,1.3000148480879033e-06,42719.148221427386,39583.3570163073,34715.21019099019,9.999985195463523e-08,144,144,144,144,0.0,0.0,0.0,2.4002931090672694e-12,1.0000000000000002e-07,1.3140974000270944,2.5248952000001736,1.0001531336456537e-07,2.4002931090672694e-12,0,0,46,46,optimal,optimal,42719.14822002736,42719.14822002735,39583.3570163073,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,5.684341886080802e-14,1.0001531336456537e-07,0.0,0.0,0.0,1.1368683772161603e-13,2.4002931090672694e-12,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.2737367544323206e-13,0.0,0.0,0.0,5.22959453609431e-14
2025-03-18,2,5,5057.424593485633,5057.424593485633,5025.41722876741,69750.38690613504,234.18511218785903,41985.893903678836,1128.497413504925,43114.39131718376,39304.526902858364,38804.130823401705,32.00736471822256,144,144,144,144,0.0,32.00736471822265,32.00736471822265,2.270128132870605e-12,1.0000007932831068e-07,1.3476771999703487,2.579756400002225,1.00000761449337e-07,2.270128132870605e-12,0,0,47,47,optimal,optimal,41985.893903578835,41985.89390357882,39304.526902858364,0.0,0.0,2.9558577807620168e-12,0.0,0.0,0.0,0.0,0.0,1.00000761449337e-07,0.0,0.0,0.0,1.1368683772161603e-13,2.270128132870605e-12,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,4.547473508864641e-13,0.0,0.0,0.0,5.1841198001692184e-14
2025-03-19,2,5,5025.41722876741,5025.41722876741,5025.41722866741,68984.36402048796,4.946248073896555e-07,41628.40881367828,1.963715750635345e-06,41628.408815642,39198.99082041231,38511.89490213724,9.999985195463523e-08,144,144,144,144,0.0,0.0,0.0,1.1116046355002457e-12,1.0000011485544746e-07,1.3393671999292565,2.544453499998781,1.00000761449337e-07,1.1116046355002457e-12,0,0,48,48,optimal,optimal,41628.40881357828,41628.40881357826,39198.99082041231,0.0,0.0,9.663381206337363e-13,0.0,0.0,0.0,0.0,0.0,1.00000761449337e-07,0.0,0.0,0.0,1.1368683772161603e-13,7.958078640513122e-13,0.0,1.1116046355002457e-12,0.0,0.0,0.0,0.0,4.547473508864641e-13,0.0,0.0,0.0,3.4358527041171785e-14
2025-03-20,2,5,5025.41722866741,5025.41722866741,5004.431425002836,68553.30703699,441.7725466049353,41420.592664394346,1814.717400738294,43235.31006513264,39306.91302411582,38556.95137491289,20.985803664574632,144,144,144,144,0.0,39.32705360667052,20.985803564574724,9.094947017729282e-13,1.0000646710750516e-07,1.3231648999935715,2.5196596999994654,1.0001531336456537e-07,9.094947017729282e-13,0,0,49,49,optimal,optimal,41420.59266429434,41420.592664294345,39306.91302411581,0.0,0.0,1.2789769243681803e-12,0.0,0.0,0.0,0.0,1.9895196601282805e-13,1.0001531336456537e-07,7.275957614183426e-12,0.0,0.0,1.1368683772161603e-13,9.094947017729282e-13,0.0,9.094947017729282e-13,0.0,0.0,5.684341886080801e-13,0.0,5.684341886080801e-13,0.0,0.0,0.0,5.684341886080802e-14
2025-03-21,2,5,5004.431425002836,5004.431425002836,5004.431424902836,29927.718192147277,152.917479513331,15482.063962167216,345.0088592951489,15827.072821462367,26999.62663876368,27301.147923903794,9.999985195463523e-08,144,144,144,144,0.0,0.0,0.0,9.094947017729282e-13,1.0000028350987121e-07,1.3050669000367634,2.5580962000021827,1.0000258043874055e-07,9.094947017729282e-13,0,0,50,50,optimal,optimal,15482.063962067214,15482.063962067215,26999.62663876368,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,1.0000258043874055e-07,0.0,0.0,0.0,1.1368683772161603e-13,6.104682963015085e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,3.410605131648481e-13,0.0,0.0,0.0,2.842170943040401e-14
2025-03-22,2,5,5004.431424902836,5004.431424902836,4989.5758692992495,30451.001143260317,83.25648593146065,15771.808103853295,342.1691835552351,16113.97728740853,26808.862849305056,25891.471585640968,14.855555603586254,144,144,144,144,0.0,14.855555603585856,14.855555603585856,8.597567102697212e-13,1.0000078987104644e-07,1.2637952000150108,2.453490999996575,9.999712347052991e-08,8.597567102697212e-13,0,0,51,51,optimal,optimal,15771.808103753297,15771.808103753297,26808.862849305053,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,9.999712347052991e-08,3.637978807091713e-12,0.0,0.0,1.1368683772161603e-13,6.104682963015085e-13,0.0,8.597567102697212e-13,0.0,0.0,0.0,0.0,4.263256414560601e-13,0.0,0.0,0.0,2.842170943040401e-14
2025-03-23,2,5,4989.5758692992495,4989.5758692992495,4989.575869199249,67219.00154126988,164.36062071040072,40545.175301541734,1094.7349779959193,41639.91027953765,39171.15782781987,37331.85722141095,1.00000761449337e-07,144,144,144,144,0.0,0.0,0.0,9.094947017729282e-13,1.0000002248489182e-07,1.3227895999771135,2.5191565999994054,1.00000761449337e-07,9.094947017729282e-13,0,0,52,52,optimal,optimal,40545.17530144173,40545.17530144173,39171.15782781987,0.0,0.0,8.952838470577262e-13,0.0,0.0,0.0,0.0,0.0,1.00000761449337e-07,0.0,0.0,0.0,1.1368683772161603e-13,9.094947017729282e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.2737367544323206e-13,0.0,0.0,0.0,4.962430466008556e-14
2025-03-24,2,5,4989.575869199249,4989.575869199249,4869.863813700105,66705.8699362184,500.81317591157296,40190.42265321473,1697.0401669329494,41887.46282014767,38807.704035227,37319.30922415482,119.71205549914339,144,144,144,144,0.0,119.71205549914411,119.71205549914411,8.983924715266767e-13,1.000094087544312e-07,1.3149419999681413,2.499218099997961,1.0000803740695119e-07,8.983924715266767e-13,0,0,53,53,optimal,optimal,40190.422653114714,40190.42265311471,38807.704035227,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,1.0000803740695119e-07,0.0,0.0,0.0,1.1368683772161603e-13,5.698763786528484e-13,0.0,8.983924715266767e-13,0.0,0.0,0.0,0.0,2.2737367544323206e-13,0.0,0.0,0.0,1.1368683772161603e-13
2025-03-25,2,5,4869.863813700105,4869.863813700105,4869.863813600105,66046.29542245303,577.6363116446632,39685.81687049657,2761.724535534292,42447.54140603086,38899.74595744969,38876.81586253809,1.00000761449337e-07,144,144,144,144,0.0,0.0,0.0,1.2505552149377763e-12,1.0000003408094926e-07,1.3734234999938053,2.564846099998249,9.997893357649446e-08,1.2505552149377763e-12,0,0,54,54,optimal,optimal,39685.816870396586,39685.81687039661,38899.7459574497,0.0,0.0,1.2221335055073723e-12,0.0,0.0,0.0,0.0,0.0,9.997893357649446e-08,7.275957614183426e-12,0.0,0.0,1.1368683772161603e-13,9.094947017729282e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.2505552149377763e-12,0.0,0.0,0.0,5.684341886080802e-14
2025-03-26,2,5,4869.863813600105,4869.863813600105,4848.286433917011,65756.41977702093,7.676408999531563e-07,39482.332365425944,2.099964521703123e-06,39482.332367525916,38850.43397967184,36942.535226739674,21.577379683093568,144,144,144,144,0.0,21.57737958309383,21.57737958309383,9.094947017729282e-13,1.0000000116860974e-07,1.304698899948562,2.4740669000020716,9.998620953410864e-08,9.094947017729282e-13,0,0,55,55,optimal,optimal,39482.33236532596,39482.33236532596,38850.43397967184,0.0,0.0,8.810729923425242e-13,0.0,0.0,0.0,0.0,5.684341886080802e-14,9.998620953410864e-08,0.0,0.0,0.0,1.1368683772161603e-13,5.698763786528484e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.2737367544323206e-13,0.0,0.0,0.0,3.4358527041171785e-14
2025-03-27,2,5,4848.286433917011,4848.286433917011,4848.286433817011,65746.3534370312,219.80412053298136,39617.57128389942,987.8285284167945,40605.39981231622,38797.50329819029,37417.16053802761,9.999985195463523e-08,144,144,144,144,0.0,0.0,0.0,1.4779288903810084e-12,1.000015998897652e-07,1.3519680000426888,2.5960990999992646,9.999348549172282e-08,1.4779288903810084e-12,0,0,56,56,optimal,optimal,39617.57128379943,39617.571283799436,38797.5032981903,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,9.999348549172282e-08,7.275957614183426e-12,0.0,0.0,1.1368683772161603e-13,9.094947017729282e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.4779288903810084e-12,0.0,0.0,0.0,5.2978066393202026e-14
2025-03-28,2,5,4848.286433817011,4848.286433817011,4799.930952391941,29524.115428381847,7.886142702407695e-07,15106.28714423877,2.099955850886636e-06,15106.287146338727,26595.115910985976,26257.00540928991,48.35548142507014,144,144,144,144,0.0,48.3554814250698,48.3554814250698,9.094947017729282e-13,1.0000102133744805e-07,1.2565695999801392,2.4406128999980865,1.000043994281441e-07,9.094947017729282e-13,0,0,57,57,optimal,optimal,15106.287144138769,15106.287144138767,26595.115910985976,0.0,0.0,9.805489753489383e-13,0.0,0.0,0.0,0.0,0.0,1.000043994281441e-07,0.0,0.0,0.0,1.1368683772161603e-13,6.104682963015085e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.2737367544323206e-13,0.0,0.0,0.0,2.4328983263320226e-14
2025-03-29,2,5,4799.930952391941,4799.930952391941,4799.930952291941,29864.13438293947,152.46374300306107,15291.260599051235,656.6000239236324,15947.860622974868,26504.9315146897,25329.776377338716,9.999985195463523e-08,144,144,144,144,0.0,0.0,0.0,8.589672183410989e-13,1.0000000116860974e-07,1.2561259000140126,2.445261200002278,9.999894245993346e-08,8.589672183410989e-13,0,0,58,58,optimal,optimal,15291.260598951236,15291.260598951238,26504.931514689702,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,9.999894245993346e-08,3.637978807091713e-12,0.0,0.0,1.1368683772161603e-13,6.104682963015085e-13,0.0,8.589672183410989e-13,0.0,0.0,0.0,0.0,3.979039320256561e-13,0.0,0.0,0.0,2.842170943040401e-14
2025-03-30,2,5,4799.930952291941,4799.930952291941,4799.93095219194,63806.65871185632,241.5323041934694,38340.02042150018,797.0566034826228,39137.077024982806,38507.97388337567,37360.68830961237,1.00000761449337e-07,144,144,144,144,0.0,0.0,0.0,9.094947017729282e-13,1.0000326255976688e-07,1.2965152000360831,2.4931848000014725,9.997893357649446e-08,9.094947017729282e-13,0,0,59,59,optimal,optimal,38340.0204214002,38340.0204214002,38507.97388337568,0.0,0.0,1.0231815394945443e-12,0.0,0.0,0.0,0.0,0.0,9.997893357649446e-08,7.275957614183426e-12,0.0,0.0,1.1368683772161603e-13,9.094947017729282e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.2737367544323206e-13,0.0,0.0,0.0,2.756905814008035e-14
2025-03-31,2,5,4799.93095219194,4799.93095219194,4799.9309520919405,62106.09546904765,981.7777895431091,37295.047481129164,3512.754916150737,40807.8023972799,38499.3754278199,35617.60501303497,9.999985195463523e-08,144,144,144,144,0.0,0.0,0.0,9.094947017729282e-13,1.0000640315865894e-07,1.306988700038346,2.529032800001005,1.00000761449337e-07,9.094947017729282e-13,0,0,60,60,optimal,optimal,37295.04748102916,37295.047481029156,38499.37542781989,0.0,0.0,1.8474111129762605e-12,0.0,0.0,0.0,0.0,1.2789769243681803e-12,1.00000761449337e-07,7.275957614183426e-12,0.0,0.0,1.1368683772161603e-13,5.698763786528484e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,6.821210263296962e-13,0.0,0.0,0.0,5.684341886080802e-14
2025-04-01,2,5,4799.9309520919405,4799.9309520919405,4799.930951991941,62766.058998006425,1978.4221335475388,37612.37734288503,5877.877253683325,43490.25459656835,38771.56409690299,36693.8727126392,9.999985195463523e-08,144,144,144,144,0.0,0.0,0.0,9.094947017729282e-13,1.0000901440321286e-07,1.3041449000156717,2.498626600001444,1.00000761449337e-07,9.094947017729282e-13,0,0,61,61,optimal,optimal,37612.377342785025,37612.377342785025,38771.56409690299,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,1.00000761449337e-07,0.0,0.0,0.0,1.1368683772161603e-13,5.698763786528484e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,5.115907697472721e-13,0.0,0.0,0.0,5.684341886080802e-14
2025-04-02,2,5,4799.930951991941,4799.930951991941,4799.930951891941,63043.36344759485,2921.7467356840934,37647.61317653096,12094.627479335564,49742.240655866524,38274.87400616184,38154.91058993155,9.999985195463523e-08,144,144,144,144,0.0,0.0,0.0,2.7853275241795927e-12,1.0000053407566156e-07,1.3677158000027703,2.5406007999990834,1.0001531336456537e-07,2.7853275241795927e-12,0,0,62,62,optimal,optimal,37647.613176430954,37647.613176430954,38274.87400616184,0.0,0.0,7.105427357601002e-13,0.0,0.0,0.0,0.0,0.0,1.0001531336456537e-07,0.0,0.0,0.0,1.1368683772161603e-13,9.094947017729282e-13,0.0,9.094947017729282e-13,0.0,0.0,3.410605131648481e-13,0.0,2.7853275241795927e-12,0.0,0.0,0.0,5.121592039761143e-14
